Index,address,price,latitude,longitude,raw data
804,2501 keystone lane ann arbor,1040.0,42.262155,-83.779853,"{'place_id': 254589711, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 8728563, 'boundingbox': ['42.262105', '42.262205', '-83.779903', '-83.779803'], 'lat': '42.262155', 'lon': '-83.779853', 'display_name': '2501, Keystone Lane, Ann Arbor, Washtenaw County, Michigan, 48103, United States of America', 'class': 'place', 'type': 'house', 'importance': 0.511}"
805,3998 audrey rae ln. ann arbor,1165.0,None,None,None
806,2201 glencoe hills drive ann arbor,929.0,42.25495460431768,-83.67380888701187,"{'place_id': 254589731, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 8732185, 'boundingbox': ['42.254904604318', '42.255004604318', '-83.673858887012', '-83.673758887012'], 'lat': '42.25495460431768', 'lon': '-83.67380888701187', 'display_name': '2201, Glencoe Hills Drive, Glencoe Hills, Pittsfield Charter Township, Washtenaw County, Michigan, 48108, United States of America', 'class': 'place', 'type': 'house', 'importance': 0.411}"
807,525 west highland rd ann arbor,1029.0,None,None,None
808,212 stevens drive ann arbor,918.0,42.23537281632653,-83.63840071428572,"{'place_id': 254592877, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 8728722, 'boundingbox': ['42.235322816327', '42.235422816327', '-83.638450714286', '-83.638350714286'], 'lat': '42.23537281632653', 'lon': '-83.63840071428572', 'display_name': '212, Stevens Drive, Eastlawn, Charter Township of Ypsilanti, Washtenaw County, Michigan, 48197, United States of America', 'class': 'place', 'type': 'house', 'importance': 0.31100000000000005}"
809,212 stevens drive ann arbor,918.0,42.23537281632653,-83.63840071428572,"{'place_id': 254592877, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 8728722, 'boundingbox': ['42.235322816327', '42.235422816327', '-83.638450714286', '-83.638350714286'], 'lat': '42.23537281632653', 'lon': '-83.63840071428572', 'display_name': '212, Stevens Drive, Eastlawn, Charter Township of Ypsilanti, Washtenaw County, Michigan, 48197, United States of America', 'class': 'place', 'type': 'house', 'importance': 0.31100000000000005}"
811,3998 audrey rae ln. ann arbor,1165.0,None,None,None
814,1980 pauline boulevard ann arbor,1189.0,42.26804544897959,-83.77355891836734,"{'place_id': 254612101, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 442013268, 'boundingbox': ['42.26799544898', '42.26809544898', '-83.773608918367', '-83.773508918367'], 'lat': '42.26804544897959', 'lon': '-83.77355891836734', 'display_name': '1980, Pauline Boulevard, Wildwood, Ann Arbor, Ann\xa0Arbor Charter\xa0Township, Washtenaw County, Michigan, 48103, United States of America', 'class': 'place', 'type': 'house', 'importance': 0.511}"
817,2820 windwood ann arbor,1644.0,42.317237859237146,-83.70603874865243,"{'place_id': 254605875, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 8725103, 'boundingbox': ['42.317187859237', '42.317287859237', '-83.706088748652', '-83.705988748652'], 'lat': '42.317237859237146', 'lon': '-83.70603874865243', 'display_name': '2820, Windwood Drive, Orion NorthStar Apartments, Ann Arbor, Washtenaw County, Michigan, 48105, United States of America', 'class': 'place', 'type': 'house', 'importance': 0.411}"
818,140 lauff ann arbor,970.0,None,None,None
822,1840 collins ct ann arbor,999.0,None,None,None
823,1837 davis st. ann arbor,999.0,None,None,None
824,3265 boardwalk drive ann arbor,1410.0,42.24124585,-83.73220650620833,"{'place_id': 131754411, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 190113026, 'boundingbox': ['42.2411018', '42.2414092', '-83.7326347', '-83.7317929'], 'lat': '42.24124585', 'lon': '-83.73220650620833', 'display_name': 'Extended Stay America, 3265, Boardwalk Drive, Ann Arbor, Washtenaw County, Michigan, 48108-1774, United States of America', 'class': 'tourism', 'type': 'hotel', 'importance': 0.511, 'icon': 'https://nominatim.openstreetmap.org/images/mapicons/accommodation_hotel2.p.20.png'}"
825,518 e william st ann arbor,1780.0,42.2777291,-83.7423622,"{'place_id': 59184500, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'node', 'osm_id': 4958401108, 'boundingbox': ['42.2776791', '42.2777791', '-83.7424122', '-83.7423122'], 'lat': '42.2777291', 'lon': '-83.7423622', 'display_name': 'Accu-Copy, 518, East William Street, Ann Arbor, Washtenaw County, Michigan, 48104, United States of America', 'class': 'shop', 'type': 'copyshop', 'importance': 0.611}"
826,2044 mcdivitt ct. ann arbor,1364.0,None,None,None
829,1984 traver rd ann arbor,1219.0,42.30154991677406,-83.72719734545764,"{'place_id': 254611701, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 441142726, 'boundingbox': ['42.301499916774', '42.301599916774', '-83.727247345458', '-83.727147345458'], 'lat': '42.30154991677406', 'lon': '-83.72719734545764', 'display_name': '1984, Traver Road, Ann Arbor, Washtenaw County, Michigan, 48105, United States of America', 'class': 'place', 'type': 'house', 'importance': 0.411}"
833,2820 windwood ann arbor,1644.0,42.317237859237146,-83.70603874865243,"{'place_id': 254605875, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 8725103, 'boundingbox': ['42.317187859237', '42.317287859237', '-83.706088748652', '-83.705988748652'], 'lat': '42.317237859237146', 'lon': '-83.70603874865243', 'display_name': '2820, Windwood Drive, Orion NorthStar Apartments, Ann Arbor, Washtenaw County, Michigan, 48105, United States of America', 'class': 'place', 'type': 'house', 'importance': 0.411}"
839,2960 international dr. ann arbor,989.0,42.25326811764706,-83.65968235294118,"{'place_id': 254591773, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 8724352, 'boundingbox': ['42.253218117647', '42.253318117647', '-83.659732352941', '-83.659632352941'], 'lat': '42.25326811764706', 'lon': '-83.65968235294118', 'display_name': '2960, International Drive, Charter Township of Ypsilanti, Washtenaw County, Michigan, 48197, United States of America', 'class': 'place', 'type': 'house', 'importance': 0.31100000000000005}"
840,1984 traver rd ann arbor,1469.0,42.30154991677406,-83.72719734545764,"{'place_id': 254611701, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 441142726, 'boundingbox': ['42.301499916774', '42.301599916774', '-83.727247345458', '-83.727147345458'], 'lat': '42.30154991677406', 'lon': '-83.72719734545764', 'display_name': '1984, Traver Road, Ann Arbor, Washtenaw County, Michigan, 48105, United States of America', 'class': 'place', 'type': 'house', 'importance': 0.411}"
841,727 e kingsley st ann arbor,1795.0,42.284972,-83.739668,"{'place_id': 254604913, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 8732307, 'boundingbox': ['42.284922', '42.285022', '-83.739718', '-83.739618'], 'lat': '42.284972', 'lon': '-83.739668', 'display_name': '727, East Kingsley Street, Ann Arbor, Washtenaw County, Michigan, 48104, United States of America', 'class': 'place', 'type': 'house', 'importance': 0.611}"
842,525 west highland rd ann arbor,1029.0,None,None,None
843,2820 windwood ann arbor,1483.0,42.317237859237146,-83.70603874865243,"{'place_id': 254605875, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 8725103, 'boundingbox': ['42.317187859237', '42.317287859237', '-83.706088748652', '-83.705988748652'], 'lat': '42.317237859237146', 'lon': '-83.70603874865243', 'display_name': '2820, Windwood Drive, Orion NorthStar Apartments, Ann Arbor, Washtenaw County, Michigan, 48105, United States of America', 'class': 'place', 'type': 'house', 'importance': 0.411}"
844,140 lauff drive ann arbor,970.0,None,None,None
845,275 harbor way ann arbor,1399.0,42.248894899999996,-83.74726903728029,"{'place_id': 184121333, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 444986113, 'boundingbox': ['42.2487875', '42.2489669', '-83.7473987', '-83.7471526'], 'lat': '42.248894899999996', 'lon': '-83.74726903728029', 'display_name': 'Harbor House Clubhouse, 275, Harbor Way, Harbor\xa0House of Ann\xa0Arbor, Ann Arbor, Washtenaw County, Michigan, 48103, United States of America', 'class': 'building', 'type': 'yes', 'importance': 0.511}"
846,1816 stadium place ann arbor,1019.0,42.26761516570081,-83.77049914685873,"{'place_id': 254596697, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 8723942, 'boundingbox': ['42.267565165701', '42.267665165701', '-83.770549146859', '-83.770449146859'], 'lat': '42.26761516570081', 'lon': '-83.77049914685873', 'display_name': '1816, Stadium Place, Manchester Flats, Ann Arbor, Washtenaw County, Michigan, 48103, United States of America', 'class': 'place', 'type': 'house', 'importance': 0.511}"
847,2960 international dr. ann arbor,989.0,42.25326811764706,-83.65968235294118,"{'place_id': 254591773, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 8724352, 'boundingbox': ['42.253218117647', '42.253318117647', '-83.659732352941', '-83.659632352941'], 'lat': '42.25326811764706', 'lon': '-83.65968235294118', 'display_name': '2960, International Drive, Charter Township of Ypsilanti, Washtenaw County, Michigan, 48197, United States of America', 'class': 'place', 'type': 'house', 'importance': 0.31100000000000005}"
848,3400 nixon rd ann arbor,2731.0,42.32340756987026,-83.70773615416842,"{'place_id': 254601100, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 440954798, 'boundingbox': ['42.32335756987', '42.32345756987', '-83.707786154168', '-83.707686154168'], 'lat': '42.32340756987026', 'lon': '-83.70773615416842', 'display_name': '3400, Nixon Road, Ann\xa0Arbor Charter\xa0Township, Washtenaw County, Michigan, 48105, United States of America', 'class': 'place', 'type': 'house', 'importance': 0.411}"
849,3400 nixon rd ann arbor,2003.0,42.32340756987026,-83.70773615416842,"{'place_id': 254601100, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 440954798, 'boundingbox': ['42.32335756987', '42.32345756987', '-83.707786154168', '-83.707686154168'], 'lat': '42.32340756987026', 'lon': '-83.70773615416842', 'display_name': '3400, Nixon Road, Ann\xa0Arbor Charter\xa0Township, Washtenaw County, Michigan, 48105, United States of America', 'class': 'place', 'type': 'house', 'importance': 0.411}"
851,3998 audrey rae ln. ann arbor,1200.0,None,None,None
852,3400 nixon rd ann arbor,1596.0,42.32340756987026,-83.70773615416842,"{'place_id': 254601100, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 440954798, 'boundingbox': ['42.32335756987', '42.32345756987', '-83.707786154168', '-83.707686154168'], 'lat': '42.32340756987026', 'lon': '-83.70773615416842', 'display_name': '3400, Nixon Road, Ann\xa0Arbor Charter\xa0Township, Washtenaw County, Michigan, 48105, United States of America', 'class': 'place', 'type': 'house', 'importance': 0.411}"
853,3400 nixon rd ann arbor,1501.0,42.32340756987026,-83.70773615416842,"{'place_id': 254601100, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 440954798, 'boundingbox': ['42.32335756987', '42.32345756987', '-83.707786154168', '-83.707686154168'], 'lat': '42.32340756987026', 'lon': '-83.70773615416842', 'display_name': '3400, Nixon Road, Ann\xa0Arbor Charter\xa0Township, Washtenaw County, Michigan, 48105, United States of America', 'class': 'place', 'type': 'house', 'importance': 0.411}"
854,3400 nixon rd ann arbor,1486.0,42.32340756987026,-83.70773615416842,"{'place_id': 254601100, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 440954798, 'boundingbox': ['42.32335756987', '42.32345756987', '-83.707786154168', '-83.707686154168'], 'lat': '42.32340756987026', 'lon': '-83.70773615416842', 'display_name': '3400, Nixon Road, Ann\xa0Arbor Charter\xa0Township, Washtenaw County, Michigan, 48105, United States of America', 'class': 'place', 'type': 'house', 'importance': 0.411}"
855,512 n ashley st ann arbor,1295.0,42.285222653061226,-83.74940814285713,"{'place_id': 254608419, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 176799482, 'boundingbox': ['42.285172653061', '42.285272653061', '-83.749458142857', '-83.749358142857'], 'lat': '42.285222653061226', 'lon': '-83.74940814285713', 'display_name': '512, North Ashley Street, Wildwood, Ann Arbor, Washtenaw County, Michigan, 48103, United States of America', 'class': 'place', 'type': 'house', 'importance': 0.611}"
856,527 s 4th ave ann arbor,1295.0,42.275148,-83.74729262468509,"{'place_id': 187021560, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 442860993, 'boundingbox': ['42.2750962', '42.2751999', '-83.7474143', '-83.7471709'], 'lat': '42.275148', 'lon': '-83.74729262468509', 'display_name': '527, South Fourth Avenue, Wildwood, Ann Arbor, Washtenaw County, Michigan, 48104, United States of America', 'class': 'building', 'type': 'apartments', 'importance': 0.511}"
857,2501 keystone ln ann arbor,840.0,42.262155,-83.779853,"{'place_id': 254589711, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 8728563, 'boundingbox': ['42.262105', '42.262205', '-83.779903', '-83.779803'], 'lat': '42.262155', 'lon': '-83.779853', 'display_name': '2501, Keystone Lane, Ann Arbor, Washtenaw County, Michigan, 48103, United States of America', 'class': 'place', 'type': 'house', 'importance': 0.411}"
858,2501 keystone ln ann arbor,840.0,42.262155,-83.779853,"{'place_id': 254589711, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 8728563, 'boundingbox': ['42.262105', '42.262205', '-83.779903', '-83.779803'], 'lat': '42.262155', 'lon': '-83.779853', 'display_name': '2501, Keystone Lane, Ann Arbor, Washtenaw County, Michigan, 48103, United States of America', 'class': 'place', 'type': 'house', 'importance': 0.411}"
859,2501 keystone ln ann arbor,1040.0,42.262155,-83.779853,"{'place_id': 254589711, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 8728563, 'boundingbox': ['42.262105', '42.262205', '-83.779903', '-83.779803'], 'lat': '42.262155', 'lon': '-83.779853', 'display_name': '2501, Keystone Lane, Ann Arbor, Washtenaw County, Michigan, 48103, United States of America', 'class': 'place', 'type': 'house', 'importance': 0.411}"
860,2501 keystone ln ann arbor,1040.0,42.262155,-83.779853,"{'place_id': 254589711, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 8728563, 'boundingbox': ['42.262105', '42.262205', '-83.779903', '-83.779803'], 'lat': '42.262155', 'lon': '-83.779853', 'display_name': '2501, Keystone Lane, Ann Arbor, Washtenaw County, Michigan, 48103, United States of America', 'class': 'place', 'type': 'house', 'importance': 0.411}"
863,1116 norman place ann arbor,1049.0,42.2676195,-83.7694222,"{'place_id': 83603376, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 8724813, 'boundingbox': ['42.2673755', '42.268058', '-83.769444', '-83.7694101'], 'lat': '42.2676195', 'lon': '-83.7694222', 'display_name': 'Norman Place, Manchester Flats, Ann Arbor, Washtenaw County, Michigan, 48103, United States of America', 'class': 'highway', 'type': 'service', 'importance': 0.475}"
