StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q2,Q4,Q5,Q55,Q6#1_1,Q6#2_1,Q7#1_1,Q7#2_1,Q8,Q9,Q10,Q11,Q11_7_TEXT,Q12,Q13,Q14,Q15_1,Q15_2,Q15_3,Q15_4,Q15_5,Q15_6,Q15_7,Q16,Q17,Q18,Q19_1,Q19_2,Q19_3,Q19_4,Q19_5,Q19_6,Q20#1_1,Q20#2_1,Q21,Q22,Q23,Q24_1,Q24_2,Q24_3,Q25,Q26,Q27,Q28,Q29,Q30,Q31,Q31_4_TEXT,Q33,Q33_7_TEXT,Q34,Q35,Q54,Q31_4_TEXT - Parent Topics,Q31_4_TEXT - Sentiment Polarity,Q31_4_TEXT - Sentiment Score,Q31_4_TEXT - Sentiment,Q31_4_TEXT - Topic Sentiment Label,Q31_4_TEXT - Topic Sentiment Score,Q31_4_TEXT - Topics
11/26/2019 14:44:10,11/26/2019 14:44:23,IP Address,35.3.44.159,100,13,True,11/26/2019 14:44:24,R_3MSXp9SgDtEjWkV,,,,,42.3067932128906,-83.7059020996094,anonymous,EN,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/26/2019 16:47:01,11/26/2019 16:52:17,IP Address,73.1.48.101,100,315,True,11/26/2019 16:52:18,R_R3lvFxctkzC9ZC1,,,,,25.7277069091797,-80.3715972900391,anonymous,EN,Yes,"42.27490927232646,-83.73161849465941",1000,20,November,2017,August,2018,August,June,Alpha Omicron Pi,"Water,Electricity,Wifi,Heat,Laundry",,Definitely yes,Yes,No,Disagree,Neutral,Agree,Agree,Agree,Agree,Agree,Some of them,Once or twice every other month,Never,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,,,8,No,,Disagree,Somewhat agree,Somewhat agree,20,Undergraduate,Senior,LSA,White,No,Female,,Heterosexual,,"$200,000 or more",I am fully financially dependent on other(s),rsfarkas,,,,,,,
11/26/2019 16:52:24,11/26/2019 16:55:40,IP Address,73.1.48.101,100,196,True,11/26/2019 16:55:41,R_yU979i0bBx8J8iJ,,,,,25.7277069091797,-80.3715972900391,anonymous,EN,Yes,"42.27513155111143,-83.7355237909851",1325,3,October,2018,August,2019,August,July,Vic Village North,"Water,Wifi,Heat,Laundry",,Definitely not,Yes,Yes,Strongly Agree,Agree,Agree,Disagree,Strongly disagree,Strongly disagree,Neutral,Some of them,Once or twice every other month,Once or twice a semester,Strongly Agree,Agree,Agree,Agree,Agree,Agree,,,8,No,,Disagree,Strongly Agree,Strongly Agree,20,Undergraduate,Senior,LSA,White,No,Female,,Heterosexual,,"$200,000 or more",I am fully financially dependent on other(s),rsfarkas,,,,,,,
11/26/2019 18:06:07,11/26/2019 18:12:46,IP Address,35.3.110.39,100,399,True,11/26/2019 18:12:47,R_2dtmKfPMAdijY9Z,,,,,42.3067932128906,-83.7059020996094,anonymous,EN,Yes,"42.300609029146656,-83.72219857659911",469.5,"1 roommate, 1 housemate",August,2019,August,2019,August,August,Michelle / Kathy,"Water,Laundry,Parking",,Definitely not,Yes,Maybe,Disagree,Neutral,Agree,Neutral,Neutral,Neutral,Neutral,Some of them,Once or twice every other month,Once or twice every other month,Agree,Agree,Agree,Agree,,,,,7,I'm not sure,,Neutral,Somewhat agree,Somewhat agree,25,Graduate,,Architecture & Urban Planning,Prefer not to say,Prefer not to say,Female,,Heterosexual,,"$50,000 to $74,999",I am fully financially dependent on other(s),mytreyic,,,,,,,
11/26/2019 19:24:01,11/26/2019 19:29:40,IP Address,68.51.210.185,100,338,True,11/26/2019 19:29:41,R_sHIUlZNfMKyLKOB,,,,,42.6441955566406,-82.8984985351562,anonymous,EN,Yes,"42.283196565256716,-83.74065217462157",700,7,October,2017,September,2018,September,August,Pappas rentals,Laundry,,Definitely yes,Yes,Maybe,Disagree,Neutral,Agree,Strongly Agree,Strongly Agree,Agree,Strongly Agree,,Once or twice every other month,Once or twice a semester,Neutral,Neutral,Agree,Agree,Agree,Agree,September,2019,8,Yes,Yes,Disagree,Somewhat agree,Strongly Agree,21,Undergraduate,Senior,Engineering,South Asian,No,Female,,Heterosexual,,"$150,000 to $199,999",I am fully financially dependent on other(s),smmahimk,,,,,,,
11/26/2019 19:50:27,11/26/2019 19:51:49,IP Address,35.3.124.63,100,82,True,11/26/2019 19:51:51,R_e5uxA2ayBxQ6Bvr,,,,,42.3067932128906,-83.7059020996094,anonymous,EN,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/26/2019 20:26:28,11/26/2019 20:26:41,IP Address,68.36.52.143,100,13,True,11/26/2019 20:26:42,R_3Jarvo1u2yhPiGE,,,,,42.3067932128906,-83.7059020996094,anonymous,EN,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/26/2019 20:34:20,11/26/2019 20:49:15,IP Address,173.13.21.197,100,894,True,11/26/2019 20:49:17,R_1FOOdxhuSEkOX1z,,,,,42.2709045410156,-83.7267990112305,anonymous,EN,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/26/2019 21:45:54,11/26/2019 21:49:50,IP Address,67.177.140.215,100,236,True,11/26/2019 21:49:52,R_2w1xLe3KbJ7gbrX,,,,,42.2709045410156,-83.7267990112305,anonymous,EN,Yes,"42.27676686378542,-83.73206910577392",600,2,November,2017,August,2018,August,July,Tom Clark,"Water,Heat",,Definitely yes,Yes,Maybe,Agree,Neutral,Agree,Agree,Agree,Agree,Agree,All of them,Once or twice every other month,Once or twice a semester,Agree,Disagree,Agree,Agree,Agree,Agree,August,2019,8,No,,Disagree,Somewhat agree,Disagree,22,Graduate,,Pharmacy,South Asian,No,Female,,Heterosexual,,"$75,000 to $99,999",I am mostly financially independent (I am responsible for more than 50% of my finances),halimas,,,,,,,
11/26/2019 22:17:49,11/26/2019 22:17:56,IP Address,35.3.107.192,100,7,True,11/26/2019 22:17:57,R_2TXhix6CnBZPE7K,,,,,42.3067932128906,-83.7059020996094,anonymous,EN,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/26/2019 22:34:56,11/26/2019 22:35:04,IP Address,35.2.249.138,100,7,True,11/26/2019 22:35:05,R_O9CqppOUekMXbW1,,,,,42.3067932128906,-83.7059020996094,anonymous,EN,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/26/2019 22:54:14,11/26/2019 22:54:21,IP Address,35.2.139.229,100,6,True,11/26/2019 22:54:21,R_V4PgBMLXSEY4oyB,,,,,42.3067932128906,-83.7059020996094,anonymous,EN,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/27/2019 07:43:59,11/27/2019 08:44:34,IP Address,141.212.191.156,100,3634,True,11/27/2019 08:44:34,R_1cZcAwnyyrlimRk,,,,,42.2776031494141,-83.7408981323242,anonymous,EN,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/27/2019 08:41:55,11/27/2019 08:55:31,IP Address,72.33.2.133,100,816,True,11/27/2019 08:55:32,R_2AN2tMF3aZHJGcA,,,,,43.0782012939453,-89.4075012207031,anonymous,EN,Yes,"42.289657357377536,-83.73198327508544",430,2,April,2018,August,2018,August,August,"not sure, but she sucks","Water,Heat",,Definitely not,Yes,No,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,,Once or twice every other month,Once or twice every other month,,Strongly disagree,,Strongly disagree,,,,,1,No,,Strongly disagree,Neutral,Strongly Agree,24,Graduate,,Pharmacy,"White,East Asian",No,Female,,Heterosexual,,"$200,000 or more",I am fully financially independent,mjdavies,,,,,,,
11/27/2019 09:23:21,11/27/2019 09:28:54,IP Address,141.214.17.236,100,333,True,11/27/2019 09:28:55,R_yBJFtLBPUlZHfAl,,,,,42.3067932128906,-83.7059020996094,anonymous,EN,Yes,"42.28043425538147,-83.74344167199706",1100,"1 for most of the year, then a 2nd person came later in the year",November,2017,September,2018,September,August,Asset Campus Housing,"Water,Electricity,Wifi,Heat,Laundry",,Definitely not,Yes,No,Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Disagree,Neutral,,Once or twice every other month,Once or twice a semester,Agree,Agree,Agree,Neutral,Agree,Agree,,,6,No,,Somewhat agree,Somewhat agree,Neutral,21,Undergraduate,Senior,LSA,White,No,Female,,Bisexual,,"$100,000 to $149,999",I am mostly financially dependent on other(s) (I am responsible for less than 50% of my finances),hannie,,,,,,,
11/27/2019 09:45:37,11/27/2019 09:51:37,IP Address,35.3.14.202,100,359,True,11/27/2019 09:51:37,R_3LjtMYtSnHq2ctt,,,,,42.3067932128906,-83.7059020996094,anonymous,EN,Yes,"42.27668748065501,-83.73376962628936",633,5,November,2017,September,2018,September,August,Ann Arbor Apartments - CMB,"Water,Wifi,Heat,Laundry",,Definitely yes,Yes,Yes,Strongly Agree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,,Once or twice a semester,Never,Strongly Agree,Agree,,Agree,,,,,8,No,,Disagree,Neutral,Somewhat agree,21,Undergraduate,Senior,Engineering,White,No,Female,,Heterosexual,,"$150,000 to $199,999",I am mostly financially dependent on other(s) (I am responsible for less than 50% of my finances),rherster,,,,,,,
11/27/2019 10:11:42,11/27/2019 10:20:54,IP Address,71.227.116.9,100,552,True,11/27/2019 10:20:55,R_C3pkdKuzh4uwmJ3,,,,,42.2709045410156,-83.7267990112305,anonymous,EN,Yes,"42.2757593417996,-83.72708090946799",866.67,2,November,2017,September,2018,September,August,CMB,"Water,Wifi,Heat,Laundry,Parking",,I'm not sure,Yes,Yes,Agree,Agree,Agree,Agree,Agree,Agree,Agree,,Once or twice a month,Never,Agree,Neutral,,Neutral,Agree,Agree,October,2019,8,No,,Disagree,Neutral,Somewhat agree,20,Undergraduate,Senior,LSA,White,No,Female,,Heterosexual,,"$150,000 to $199,999",I am mostly financially dependent on other(s) (I am responsible for less than 50% of my finances),najenu,,,,,,,
11/27/2019 10:30:44,11/27/2019 10:30:52,IP Address,67.174.247.212,100,8,True,11/27/2019 10:30:53,R_YRecvJIHmhywgSd,,,,,38.4548950195312,-122.256401062012,anonymous,EN,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/27/2019 10:52:54,11/27/2019 10:56:51,IP Address,35.1.19.95,100,236,True,11/27/2019 10:56:51,R_1GCBicOpmBGZooR,,,,,42.3067932128906,-83.7059020996094,anonymous,EN,Yes,"42.27328818413907,-83.74297739838039",925,5,May,2019,August,2019,May,May,Warren Samberg,"Water,Electricity,Wifi,Heat,Parking",,Definitely yes,Yes,Maybe,Agree,Neutral,Agree,Neutral,Neutral,Neutral,Agree,All of them,Once or twice a month,Never,Agree,Disagree,,Neutral,,,,,6,No,,Disagree,Somewhat agree,Strongly Agree,20,Undergraduate,Sophomore,LSA,White,No,Female,,Heterosexual,,"$75,000 to $99,999",I am fully financially dependent on other(s),josiekg,,,,,,,
11/27/2019 10:57:49,11/27/2019 11:12:06,IP Address,68.62.17.225,100,856,True,11/27/2019 11:12:06,R_3Jfv4Dfk84xLsGI,,,,,42.3067932128906,-83.7059020996094,anonymous,EN,Yes,"42.29482392679163,-83.73547551122283",500,3,July,2018,August,2018,August,July,Investor's Property Management,"Water,Laundry,Parking",,Definitely yes,Yes,Maybe,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,,Once or twice a semester,Once or twice a semester,Strongly Agree,Strongly Agree,,Strongly Agree,,,,,8,No,,Disagree,Neutral,Somewhat agree,28,Graduate,,LSA,White,No,Female,,Heterosexual,,"$50,000 to $74,999",I am fully financially independent,aahansen,,,,,,,
11/27/2019 11:24:34,11/27/2019 11:29:30,IP Address,68.36.59.61,100,296,True,11/27/2019 11:29:31,R_3neigLTU6w2mrgE,,,,,42.5713043212891,-83.7485961914063,anonymous,EN,Yes,"42.267891210456796,-83.74022302117919",625,2,March,2018,August,2018,August,August,Dawn Realty,"Electricity,Wifi,Laundry,Parking",,Definitely yes,Yes,No,Strongly disagree,Strongly disagree,Disagree,Disagree,Disagree,Agree,Agree,Some of them,Once or twice a month,Once or twice a semester,Disagree,Agree,Disagree,Disagree,Disagree,Disagree,October,2019,4,Yes,Neither comfortable nor uncomfortable,Disagree,Strongly Agree,Strongly Agree,20,Undergraduate,Junior,Public Policy,White,No,Male,,Heterosexual,,"$200,000 or more",I am fully financially dependent on other(s),lniswand,,,,,,,
11/27/2019 11:31:29,11/27/2019 11:36:22,IP Address,108.254.163.92,100,292,True,11/27/2019 11:36:23,R_bI19EjFPB297Rbb,,,,,42.2807006835938,-83.7800979614258,anonymous,EN,Yes,"42.2859270054203,-83.75837621179198",550,3,May,2018,August,2018,August,August,Pam Bateson,"Laundry,Parking",,Definitely yes,Yes,No,Agree,Agree,Agree,Agree,Agree,,Agree,,Once or twice a semester,Never,Agree,Agree,Agree,Disagree,Strongly disagree,Strongly disagree,,,4,No,,Somewhat agree,Neutral,Somewhat agree,30,Graduate,,Architecture & Urban Planning,East Asian,No,Female,,Heterosexual,,"$100,000 to $149,999",I am fully financially independent,ryae,,,,,,,
11/27/2019 12:13:53,11/27/2019 12:30:17,IP Address,35.1.10.196,100,984,True,11/27/2019 12:30:18,R_3KTFuPXAiT6Vdkt,,,,,42.3067932128906,-83.7059020996094,anonymous,EN,Yes,"42.26953465021406,-83.74912795510863",845,0,July,2018,July,2018,July,August,Issa Properties,"Water,Parking,Other",Sewer/sanitation,Definitely yes,Yes,No,Agree,Disagree,Disagree,Disagree,Strongly disagree,,Strongly Agree,,Once or twice a semester,Never,Disagree,Disagree,Strongly Agree,Neutral,Agree,Agree,September,2019,5,I'm not sure,,Strongly disagree,Neutral,Strongly Agree,24,Graduate,,LSA,White,No,Gender Non-Conforming,,Heterosexual,,"$75,000 to $99,999",I am fully financially independent,cspitz,,,,,,,
11/27/2019 16:50:42,11/27/2019 16:50:57,IP Address,97.78.103.154,100,14,True,11/27/2019 16:50:57,R_22mjbN7knVjgJYi,,,,,42.5063934326172,-83.4068984985352,anonymous,EN,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/27/2019 20:15:03,11/27/2019 20:15:13,IP Address,74.199.9.180,100,9,True,11/27/2019 20:15:14,R_1DxaQTcBkQvNJJo,,,,,42.514404296875,-82.9768981933594,anonymous,EN,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/27/2019 20:42:48,11/27/2019 20:43:22,IP Address,68.61.155.87,100,34,True,11/27/2019 20:43:23,R_2DStTBElmp7f9ik,,,,,42.2196044921875,-83.6045989990234,anonymous,EN,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/27/2019 20:57:56,11/27/2019 21:01:05,IP Address,76.204.3.33,100,188,True,11/27/2019 21:01:06,R_POPLZ2Cn0Rfd8sh,,,,,42.6455993652344,-83.3563003540039,anonymous,EN,Yes,"42.271971943326356,-83.74526557412719",815,1,October,2017,June,2018,June,June,Oxford Housing,"Water,Heat",,Definitely not,No,Maybe,Strongly Agree,Disagree,Disagree,Disagree,Disagree,Neutral,Disagree,None of them,Once or twice a month,Once or twice a semester,Disagree,Disagree,Neutral,Neutral,Neutral,Neutral,June,2019,5,No,,Strongly disagree,Strongly Agree,Strongly Agree,19,Undergraduate,Junior,LSA,South Asian,No,Female,,Heterosexual,,"$50,000 to $74,999",I am mostly financially independent (I am responsible for more than 50% of my finances),ljcampos,,,,,,,
11/28/2019 14:54:57,11/28/2019 14:55:07,IP Address,98.224.241.210,100,9,True,11/28/2019 14:55:08,R_AKypCHR7Bmzq1VL,,,,,42.5417938232422,-83.2129974365234,anonymous,EN,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/29/2019 12:31:59,11/29/2019 12:32:16,IP Address,97.70.5.161,100,16,True,11/29/2019 12:32:16,R_3EMAuWA0QAeDIOS,,,,,42.3975067138672,-83.3732986450195,anonymous,EN,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/30/2019 18:29:55,11/30/2019 18:30:04,IP Address,67.82.98.57,100,8,True,11/30/2019 18:30:05,R_3dFmxSYVp22LfNG,,,,,41.19970703125,-73.4343032836914,anonymous,EN,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/30/2019 21:29:01,11/30/2019 21:43:39,IP Address,24.98.171.50,100,877,True,11/30/2019 21:43:40,R_2uQA9yccQ66EQWw,,,,,34.0240020751953,-84.2396011352539,anonymous,EN,Yes,"42.28219643256365,-83.74410685983275",1100,3,July,2018,September,2018,August,July,Younion Ann Arbor,"Water,Electricity,Wifi,Heat",,Definitely not,Yes,No,Agree,Agree,Strongly Agree,Strongly Agree,Agree,Agree,Strongly Agree,All of them,Once or twice a semester,Never,Strongly Agree,Agree,Agree,Agree,,,,,7,No,,Somewhat agree,Strongly Agree,Strongly Agree,21,Undergraduate,Senior,LSA,South Asian,No,Male,,Heterosexual,,"$200,000 or more",I am fully financially dependent on other(s),ip,,,,,,,
12/01/2019 11:57:58,12/01/2019 11:58:10,IP Address,69.14.65.171,100,12,True,12/01/2019 11:58:10,R_xyeL5Mgf1xUQVgt,,,,,42.3755035400391,-83.2882995605469,anonymous,EN,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/24/2019 14:02:05,11/24/2019 14:03:03,IP Address,73.145.167.241,5,57,False,12/01/2019 14:03:46,R_1BQvk0aPmODnm67,,,,,,,anonymous,EN,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/26/2019 07:03:23,11/26/2019 07:03:38,IP Address,35.2.162.232,6,15,False,12/03/2019 07:03:47,R_2aKqrCIjEqslqJG,,,,,,,anonymous,EN,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/26/2019 07:04:50,11/26/2019 07:05:01,IP Address,35.3.100.137,6,11,False,12/03/2019 07:05:12,R_3DoRVlf6ROjV15l,,,,,,,anonymous,EN,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/26/2019 07:06:36,11/26/2019 07:06:43,IP Address,172.58.141.134,6,6,False,12/03/2019 07:06:44,R_1dp20NAC4xDU2AB,,,,,,,anonymous,EN,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/26/2019 07:04:08,11/26/2019 07:07:16,IP Address,166.216.159.159,6,188,False,12/03/2019 07:07:26,R_1lltQ2PfmI7npmh,,,,,,,anonymous,EN,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/26/2019 07:07:28,11/26/2019 07:10:27,IP Address,70.91.234.34,6,178,False,12/03/2019 07:10:32,R_SWeeDMbC042cCPL,,,,,,,anonymous,EN,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/26/2019 07:12:03,11/26/2019 07:12:33,IP Address,64.53.185.179,6,30,False,12/03/2019 07:12:37,R_1P1Mywrs5aqZE18,,,,,,,anonymous,EN,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/26/2019 07:16:17,11/26/2019 07:16:21,IP Address,68.37.204.82,6,4,False,12/03/2019 07:16:22,R_1eJksUFp3TSUprr,,,,,,,anonymous,EN,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/26/2019 07:15:15,11/26/2019 07:17:27,IP Address,24.128.213.233,6,132,False,12/03/2019 07:17:29,R_2pK3M7ZfmkHcZwq,,,,,,,anonymous,EN,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/26/2019 07:19:07,11/26/2019 07:19:17,IP Address,35.1.36.166,6,10,False,12/03/2019 07:19:31,R_278y11Uod4O0VQx,,,,,,,anonymous,EN,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/26/2019 07:19:04,11/26/2019 07:19:35,IP Address,35.2.92.153,6,30,False,12/03/2019 07:19:36,R_1CEffn4ADDpNL3e,,,,,,,anonymous,EN,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/26/2019 07:20:02,11/26/2019 07:20:52,IP Address,35.2.255.50,6,50,False,12/03/2019 07:21:25,R_1DJ7Y5tXzk6TccK,,,,,,,anonymous,EN,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/26/2019 07:21:47,11/26/2019 07:21:54,IP Address,99.112.221.1,6,6,False,12/03/2019 07:21:56,R_43ju0FnUQVpUD8B,,,,,,,anonymous,EN,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/26/2019 07:22:21,11/26/2019 07:22:40,IP Address,104.241.44.121,6,19,False,12/03/2019 07:22:48,R_3EJSbF5hUQDzbtk,,,,,,,anonymous,EN,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/26/2019 07:25:00,11/26/2019 07:25:54,IP Address,141.214.17.238,6,53,False,12/03/2019 07:26:45,R_2v24kfoJaFR6H5v,,,,,,,anonymous,EN,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/26/2019 07:28:46,11/26/2019 07:28:49,IP Address,50.237.31.162,6,3,False,12/03/2019 07:28:51,R_2BfchhD17N1ZvhM,,,,,,,anonymous,EN,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/26/2019 07:33:47,11/26/2019 07:34:08,IP Address,198.0.97.51,6,20,False,12/03/2019 07:34:39,R_3JZitJUQJdSrgkx,,,,,,,anonymous,EN,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/26/2019 07:34:52,11/26/2019 07:35:13,IP Address,35.1.192.68,6,20,False,12/03/2019 07:35:31,R_2D5Kw4TCFEttw92,,,,,,,anonymous,EN,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/26/2019 07:35:38,11/26/2019 07:35:47,IP Address,173.10.59.61,6,8,False,12/03/2019 07:35:55,R_3JekVTvgMuchmYJ,,,,,,,anonymous,EN,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/26/2019 07:41:57,11/26/2019 07:46:19,Spam,173.10.59.61,6,262,False,12/03/2019 07:46:43,R_2a9twIoBpVGXIb5,,,,,,,anonymous,EN,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/26/2019 07:46:22,11/26/2019 07:47:28,IP Address,35.2.25.33,6,66,False,12/03/2019 07:47:36,R_UFNk7voN4E7hew1,,,,,,,anonymous,EN,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/26/2019 07:50:38,11/26/2019 07:51:01,IP Address,35.1.168.206,6,23,False,12/03/2019 07:51:05,R_9TzwM6PxLu09Q1r,,,,,,,anonymous,EN,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/26/2019 07:32:00,11/26/2019 08:00:32,IP Address,35.2.88.121,6,1712,False,12/03/2019 08:00:36,R_3RrQ56fffkRzHtl,,,,,,,anonymous,EN,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/26/2019 08:03:32,11/26/2019 08:03:41,IP Address,98.224.218.64,6,8,False,12/03/2019 08:03:44,R_2w5kvIvHerhU94T,,,,,,,anonymous,EN,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/26/2019 08:04:05,11/26/2019 08:06:42,IP Address,68.36.133.124,6,156,False,12/03/2019 08:06:43,R_e96XPdPkWMUH6nf,,,,,,,anonymous,EN,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/26/2019 08:07:04,11/26/2019 08:10:59,IP Address,208.75.18.2,6,235,False,12/03/2019 08:11:08,R_eVSAq2wzXDaLASR,,,,,,,anonymous,EN,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/26/2019 08:19:07,11/26/2019 08:19:33,IP Address,35.1.57.34,6,25,False,12/03/2019 08:19:51,R_2b1NQFoQCPCrA6I,,,,,,,anonymous,EN,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/26/2019 08:25:40,11/26/2019 08:29:12,IP Address,141.214.17.242,6,211,False,12/03/2019 08:29:23,R_3FJwae40LmBS96A,,,,,,,anonymous,EN,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/26/2019 08:28:29,11/26/2019 08:29:28,IP Address,35.2.165.145,6,58,False,12/03/2019 08:29:29,R_2CdJjRVpGLl5LFw,,,,,,,anonymous,EN,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/26/2019 08:43:51,11/26/2019 08:43:58,IP Address,108.46.235.29,6,7,False,12/03/2019 08:44:02,R_1jdmEiF0WUp56LH,,,,,,,anonymous,EN,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/26/2019 08:41:06,11/26/2019 08:43:41,IP Address,141.211.164.90,6,154,False,12/03/2019 08:44:08,R_3QFcbtlty0nF3GS,,,,,,,anonymous,EN,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
